order_id,order_date,product_type,customer_id,production_shot,velocity_avg,cylinder_pressure,cycle_time,casting_pressure,melting_temp,factory_temp,factory_humidity,defect_count,quality_score,demand_quantity,has_price_discount,discount_percentage,has_marketing_campaign,marketing_intensity,seasonal_factor,gdp_growth_rate,competitor_price_index,inventory_level,lead_time_days,day_of_week,month,quarter,is_holiday,weather_impact,supply_chain_disruption
4466,2024-03-22,3,CUST_055,220,0.213,282,16.78517495241362,881,670.1597513375996,25.76392830687839,63.624619080737084,1,88,633,0,0,0,0,1.15,1.73,98.85,423,6,5,3,1,0,-0.89,0
4467,2024-03-22,2,CUST_087,548,0.269,220,34.74479899506071,1026,736.3667603260016,32.23913611937479,67.37049481604728,2,97,437,0,0,0,0,1.15,3.25,103.1,165,5,5,3,1,0,-0.21,1
4468,2024-03-22,1,CUST_056,992,0.196,278,23.50032837932506,552,686.8695154423963,31.338500876155063,75.3170162094585,0,95,790,0,0,1,3,1.15,2.44,100.97,347,6,5,3,1,0,0.52,0
4469,2024-03-22,3,CUST_085,266,0.127,214,32.30043206320799,714,726.6699454797784,31.567545193592395,70.29771174308094,3,94,649,1,14,1,3,1.15,3.23,101.97,441,5,5,3,1,0,-0.44,0
4470,2024-03-22,2,CUST_083,565,0.134,292,25.08818037898654,574,661.8100094916108,30.209080599003222,71.97106048441896,2,80,681,0,0,0,0,1.15,2.87,109.79,200,3,5,3,1,0,-0.62,0
4471,2024-03-23,3,CUST_035,194,0.144,260,20.95659798199855,938,668.480726020898,31.412130824988353,66.42451350494551,0,96,722,0,0,0,0,1.15,2.47,103.58,483,10,6,3,1,0,0.67,0
4472,2024-03-23,2,CUST_072,764,0.104,216,26.181513575493078,962,687.1034850229576,30.422948678473123,66.93664298009969,1,83,474,1,18,0,0,1.15,2.9,99.45,243,5,6,3,1,0,-0.85,0
4473,2024-03-23,1,CUST_075,226,0.22,288,15.018458021070982,902,679.0764675464873,33.61286430486997,61.22545275410023,1,89,639,0,0,0,0,1.15,1.88,103.06,176,7,6,3,1,0,-0.04,0
4474,2024-03-23,2,CUST_010,408,0.204,286,25.841361329089565,867,720.9018978440223,32.67550221265634,50.960560885259824,1,99,478,1,9,1,3,1.15,2.51,96.8,214,6,6,3,1,0,-0.4,0
4475,2024-03-23,1,CUST_007,306,0.226,255,29.241679720746504,698,698.0895369394262,25.219578940424892,64.47872583151926,2,82,522,0,0,0,0,1.15,1.56,103.83,116,5,6,3,1,0,0.92,0
4476,2024-03-23,3,CUST_067,861,0.13,241,23.50125579646496,983,715.2307301719454,32.4020383767824,47.66391833407352,0,83,454,0,0,0,0,1.15,2.69,95.39,281,5,6,3,1,0,-0.78,0
4477,2024-03-23,1,CUST_080,48,0.287,285,22.883359187043553,761,662.095989358223,33.98000786464054,72.83461170621095,0,74,436,0,0,1,2,1.15,1.53,96.08,136,5,6,3,1,0,0.27,0
4478,2024-03-23,1,CUST_013,718,0.288,251,25.084378972880266,904,660.0677349731178,28.34094986554337,76.51706527856138,2,100,702,0,0,0,0,1.15,3.49,97.29,341,4,6,3,1,0,0.36,0
4479,2024-03-23,2,CUST_081,869,0.123,274,37.280729612600055,571,716.3171210928936,29.321400941341125,52.743804881628634,4,76,408,1,18,1,4,1.15,2.46,109.4,463,7,6,3,1,0,0.93,0
4480,2024-03-23,3,CUST_030,390,0.212,254,38.97761922410604,613,737.8038423685836,28.978047023978903,40.1281524775603,2,84,524,0,0,0,0,1.15,3.08,109.48,240,7,6,3,1,0,0.62,0
4481,2024-03-24,2,CUST_086,859,0.194,263,25.902019541346704,930,737.3630169661437,31.187072948058102,73.52738662322906,1,75,576,0,0,0,0,1.15,1.82,100.48,437,7,0,3,1,0,-0.06,0
4482,2024-03-24,2,CUST_044,198,0.137,249,26.13298277682483,851,742.7272205559508,29.787261496001584,56.334705341648146,4,90,796,1,12,0,0,1.15,3.01,105.32,430,5,0,3,1,0,-0.92,0
4483,2024-03-24,1,CUST_017,664,0.126,245,25.6290317274848,743,711.2544726541316,33.93930688451322,70.33385623638375,1,95,754,1,19,0,0,1.15,2.12,107.28,193,6,0,3,1,0,0.09,0
4484,2024-03-24,1,CUST_062,742,0.238,219,33.15419858413205,512,739.6572512531051,34.91562738012545,54.27507048578323,1,78,415,0,0,1,3,1.15,2.16,101.45,115,5,0,3,1,0,-0.94,0
4485,2024-03-24,1,CUST_044,786,0.142,245,17.34980984142273,753,704.4169187221806,31.936473058605145,48.73718763173486,4,97,521,1,17,0,0,1.15,3.44,106.49,337,4,0,3,1,0,-0.28,0
4486,2024-03-24,2,CUST_063,734,0.143,294,15.157272144226633,1081,721.9136626350901,25.897648737936425,75.6073536910673,1,96,757,0,0,0,0,1.15,2.54,99.65,344,4,0,3,1,0,0.79,0
4487,2024-03-24,1,CUST_027,29,0.268,249,26.671259624165835,789,708.3326530341725,26.287309891432145,73.61863319827498,2,95,428,0,0,0,0,1.15,2.96,104.13,104,5,0,3,1,0,0.33,0
4488,2024-03-24,2,CUST_089,498,0.281,283,39.887528412478716,715,720.282281243695,31.23927883932822,63.28487264577909,2,75,558,0,0,0,0,1.15,1.81,100.09,304,9,0,3,1,0,-0.25,0
4489,2024-03-24,2,CUST_031,589,0.139,219,36.46136718617507,879,691.5739305446651,27.872135052496844,48.46048395720996,3,84,784,1,23,0,0,1.15,2.89,97.57,158,6,0,3,1,0,-0.54,0
4490,2024-03-24,1,CUST_027,8,0.264,255,18.794471855731878,822,666.2759962900212,25.7861884874403,42.32521629741392,3,83,687,0,0,0,0,1.15,3.17,109.38,269,8,0,3,1,0,0.44,1
4491,2024-03-25,3,CUST_078,585,0.274,292,36.01991741849626,692,678.9208865148339,27.180003133614502,59.612588887262966,0,71,797,0,0,0,0,1.15,1.74,100.94,400,6,1,3,1,0,-0.44,0
4492,2024-03-25,2,CUST_036,736,0.207,213,17.431490129288285,593,730.5916308739404,28.611359271338422,55.962629095484544,3,82,581,0,0,0,0,1.15,2.89,104.15,190,4,1,3,1,0,-0.2,0
4493,2024-03-25,3,CUST_048,636,0.269,205,31.85303293591479,1086,689.3252276854605,26.051895042972042,73.88940644725295,0,73,651,1,8,0,0,1.15,3.16,109.09,296,9,1,3,1,0,0.18,0
4494,2024-03-25,1,CUST_038,995,0.155,210,25.333249610585163,977,727.1333265761065,28.25135513010312,69.12729345498039,1,81,467,0,0,0,0,1.15,1.59,103.57,488,5,1,3,1,0,-0.05,0
4495,2024-03-25,1,CUST_037,9,0.22,233,20.525627599122608,956,667.8335528730302,25.8656978301993,66.40281951902315,3,99,458,0,0,0,0,1.15,3.28,107.03,151,4,1,3,1,0,0.3,0
4496,2024-03-25,2,CUST_030,919,0.151,272,23.674918528663355,898,685.0806196802152,27.175570448652998,45.60096408524926,4,80,769,1,13,0,0,1.15,2.31,98.43,218,5,1,3,1,0,-0.66,1
4497,2024-03-25,1,CUST_068,514,0.138,224,17.45163468089627,1065,729.8894780142532,25.459931148374107,71.66084315417993,0,70,777,1,24,0,0,1.15,2.25,96.55,146,5,1,3,1,0,-0.13,0
4498,2024-03-25,2,CUST_069,29,0.112,259,27.798193330121748,724,657.2138644148121,27.023472182674,67.32180385666217,0,99,495,0,0,1,2,1.15,1.69,98.4,333,4,1,3,1,0,0.14,0
4499,2024-03-25,1,CUST_093,528,0.144,289,15.945999713452927,1061,695.7074114613474,30.668431575123414,76.67491940127974,2,84,574,1,22,0,0,1.15,2.49,97.98,195,5,1,3,1,0,0.27,0
4500,2024-03-25,1,CUST_092,662,0.182,283,20.99174351938165,652,728.8894498843405,26.474251358964256,40.94191987635491,2,98,454,0,0,0,0,1.15,1.79,103.93,122,8,1,3,1,0,-0.52,0
4501,2024-03-26,2,CUST_039,671,0.238,260,37.2824150369076,622,725.1977332208818,32.75366687579142,56.10021874938092,3,75,675,0,0,0,0,1.15,1.62,99.97,331,5,2,3,1,0,0.21,0
4502,2024-03-26,3,CUST_072,657,0.152,256,33.15322773757873,756,728.9489879533152,26.759418893601612,76.60471464186136,0,99,411,0,0,0,0,1.15,2.19,102.17,114,3,2,3,1,0,-0.22,0
4503,2024-03-26,1,CUST_003,285,0.185,218,34.69945294868619,1081,713.7949535097611,31.601771052929266,60.76136854583548,3,78,755,1,12,0,0,1.15,2.31,96.54,344,6,2,3,1,0,0.75,0
4504,2024-03-26,2,CUST_061,885,0.125,246,22.667991806235527,889,665.3547741449834,30.893266311184977,62.25306018230162,1,87,456,1,19,1,4,1.15,1.94,101.93,137,9,2,3,1,0,0.75,0
4505,2024-03-26,2,CUST_019,391,0.107,286,36.79168177620523,922,712.0797271790673,32.93133363964017,43.18492534602126,1,79,793,0,0,0,0,1.15,2.54,106.91,449,6,2,3,1,0,0.57,0
4506,2024-03-26,2,CUST_004,985,0.198,221,33.53047597922533,878,655.8867702045205,31.247506372872436,76.78379289023863,1,78,706,0,0,0,0,1.15,1.95,104.27,400,7,2,3,1,0,0.45,0
4507,2024-03-26,3,CUST_002,797,0.11,288,16.04036598864809,603,732.44678927498,27.91121116487592,70.0521189763702,2,93,589,1,7,0,0,1.15,1.86,105.49,466,5,2,3,1,0,0.58,0
4508,2024-03-26,3,CUST_050,873,0.282,294,25.6094701714539,861,673.4573935452274,28.228222078782714,52.67379879409624,4,83,611,1,16,0,0,1.15,2.78,103.7,286,10,2,3,1,0,-0.52,0
4509,2024-03-26,2,CUST_065,638,0.215,246,36.155465367327025,927,691.1092761825153,31.04102763266021,41.715922232269406,2,78,720,1,6,0,0,1.15,1.73,108.55,328,4,2,3,1,0,-0.17,0
4510,2024-03-26,2,CUST_034,899,0.201,262,36.09924247868095,979,690.4666756728818,31.76445248562137,79.19478029794121,1,88,428,0,0,0,0,1.15,2.94,98.48,281,4,2,3,1,0,-0.18,0
4511,2024-03-27,2,CUST_022,715,0.18,283,26.949961751825526,675,716.3460325716072,25.612937125787056,41.80954303570005,0,96,460,0,0,0,0,1.15,2.86,109.29,359,10,3,3,1,0,0.72,0
4512,2024-03-27,2,CUST_095,940,0.186,299,38.709193990330405,959,736.7977611320698,33.75230192154202,49.64406496875057,0,72,418,0,0,0,0,1.15,2.01,105.83,468,10,3,3,1,0,-0.38,0
4513,2024-03-27,3,CUST_007,192,0.298,258,15.912116097577941,910,704.358728440595,31.948224091644377,51.148045019909105,1,97,443,0,0,0,0,1.15,1.52,101.02,124,4,3,3,1,0,-0.38,0
4514,2024-03-27,3,CUST_007,286,0.173,260,18.475865395999943,1090,665.8617849967906,30.147803236197994,74.3535587295634,0,97,640,0,0,0,0,1.15,3.09,96.72,174,6,3,3,1,0,0.62,0
4515,2024-03-27,1,CUST_052,896,0.117,278,39.206966652606724,694,729.0957145113259,27.908547906885403,51.0990084522572,2,80,634,0,0,0,0,1.15,2.74,99.96,126,9,3,3,1,0,-0.91,0
4516,2024-03-27,2,CUST_026,981,0.2,225,26.197359292160108,1093,688.2090321782748,33.87956404094231,79.32195172864797,4,92,552,0,0,1,3,1.15,2.06,104.44,198,7,3,3,1,0,-0.37,0
4517,2024-03-27,3,CUST_054,896,0.268,294,23.42569305732544,718,737.4690393398546,28.57028824167845,75.84401313063566,4,80,593,0,0,0,0,1.15,2,107.62,315,8,3,3,1,0,-0.2,0
4518,2024-03-27,2,CUST_031,426,0.177,285,37.967795510764674,717,706.5078872834774,27.297205881919336,42.91740761693345,2,90,736,0,0,1,1,1.15,2.13,96.52,201,5,3,3,1,0,-0.58,0
4519,2024-03-27,2,CUST_030,114,0.27,223,34.206172606659194,1050,741.1851953927375,32.364364495701786,45.465299916853155,0,95,697,1,18,1,3,1.15,2.74,96.19,323,10,3,3,1,0,0.9,0
4520,2024-03-27,2,CUST_027,59,0.299,246,30.399521840789326,848,671.4611321639453,34.40960088146319,57.06908544871815,4,100,518,1,21,1,5,1.15,3.21,106.84,149,6,3,3,1,0,-0.5,0
4521,2024-03-28,2,CUST_100,202,0.294,234,26.31898707683487,623,712.3558026067157,28.234915704067298,45.92458204567129,1,77,546,1,9,0,0,1.15,3.26,108.24,255,6,4,3,1,0,-0.5,0
4522,2024-03-28,3,CUST_020,877,0.28,277,35.74209139700507,538,699.3157235358999,25.11582663404503,77.47273242304485,3,98,498,0,0,1,4,1.15,1.59,100.68,316,6,4,3,1,0,0.84,0
4523,2024-03-28,1,CUST_001,890,0.172,217,15.514282133010987,808,665.5401781680181,25.81090294059943,65.72016521486562,3,90,420,0,0,0,0,1.15,1.68,96.36,310,9,4,3,1,0,0.58,0
4524,2024-03-28,3,CUST_077,617,0.281,293,33.919151350153754,838,652.4169247233352,25.575453751800385,41.18386296607235,4,77,717,0,0,0,0,1.15,1.81,103.81,300,8,4,3,1,0,-0.64,0
4525,2024-03-28,1,CUST_059,894,0.283,258,38.853741684429586,1057,735.0653857159482,34.324714963712424,41.762987305001445,3,75,444,0,0,0,0,1.15,3.12,105.7,223,8,4,3,1,0,0.11,0
4526,2024-03-28,1,CUST_085,898,0.157,260,38.2421822833636,928,693.5659671498997,33.48156690823866,71.83614964419915,0,97,424,1,9,0,0,1.15,1.97,108.66,280,8,4,3,1,0,0.97,0
4527,2024-03-28,2,CUST_050,61,0.182,249,21.784150969318052,832,693.5181336520991,29.195376085282135,50.66904187718613,1,88,684,0,0,0,0,1.15,1.68,96.68,318,9,4,3,1,0,-0.64,0
4528,2024-03-28,3,CUST_080,129,0.198,210,30.04953799263241,994,724.3826981397007,29.47885647325179,51.29825362096956,3,87,500,1,24,0,0,1.15,2.56,106.15,179,6,4,3,1,0,0.89,0
4529,2024-03-28,2,CUST_046,403,0.273,292,38.416092607423906,626,721.5958050172674,26.326899097009754,65.17809971450068,3,100,482,0,0,0,0,1.15,1.5,104.66,459,7,4,3,1,0,-0.57,0
4530,2024-03-28,2,CUST_056,519,0.12,228,33.829827365622606,505,657.0913531274917,32.176267689555964,55.58446299610509,0,98,730,0,0,0,0,1.15,3.04,99.54,368,7,4,3,1,0,0.68,0
4531,2024-03-29,3,CUST_025,305,0.205,205,38.911504437058525,704,697.0636112611016,33.29513070867837,74.00611619484282,4,97,720,0,0,0,0,1.15,2.83,109.07,165,8,5,3,1,0,-0.26,0
4532,2024-03-29,1,CUST_014,17,0.191,255,33.41644422632654,576,697.0747577291387,31.966351169739095,59.96747831105216,2,73,592,0,0,0,0,1.15,3.13,101.52,360,5,5,3,1,0,0.67,0
4533,2024-03-29,1,CUST_068,270,0.278,286,38.372008925858104,559,693.7128376792754,30.54213998624361,72.74345970783585,3,88,774,0,0,0,0,1.15,2.87,109.62,368,5,5,3,1,0,0.7,0
4534,2024-03-29,2,CUST_032,461,0.24,251,26.999610247074926,955,656.5042335651691,28.288698824725973,45.66517533441491,4,83,513,0,0,0,0,1.15,1.7,106.08,365,6,5,3,1,0,0.6,0
4535,2024-03-29,3,CUST_030,899,0.3,296,16.735937896590205,867,694.0460084935535,32.24961797560195,41.53020740701957,2,77,436,0,0,0,0,1.15,1.73,107.12,142,3,5,3,1,0,-0.5,0
4536,2024-03-29,2,CUST_033,523,0.233,249,24.840487515885926,741,667.6560542991341,26.483123822970455,48.28586216574551,1,97,615,0,0,0,0,1.15,2.5,104.34,303,5,5,3,1,0,0.69,0
4537,2024-03-29,2,CUST_048,107,0.189,278,34.779651625147636,522,746.8476200496146,34.97437954810775,76.01440397643665,4,84,415,1,18,1,4,1.15,1.72,108.76,183,8,5,3,1,0,0.08,0
4538,2024-03-29,2,CUST_030,736,0.232,229,33.12158929586184,729,704.9405375910545,28.04359153202173,79.62791079317445,3,85,675,0,0,1,3,1.15,1.99,102.48,221,3,5,3,1,0,0.1,0
4539,2024-03-29,1,CUST_046,370,0.227,286,21.18465022936209,791,697.4446920060147,28.64614051154782,43.17260832380743,3,85,705,1,21,0,0,1.15,1.54,104.05,173,9,5,3,1,0,-0.72,0
4540,2024-03-29,2,CUST_097,652,0.117,231,32.652678316225156,809,712.520331927435,31.399031317613634,65.41876616800228,3,74,505,0,0,0,0,1.15,2.32,109.35,117,6,5,3,1,0,0.85,0
4541,2024-03-30,1,CUST_054,218,0.209,214,39.19454859188964,993,666.2884717865142,33.6316337024523,61.65692090641591,0,100,491,0,0,0,0,1.15,2.34,106.48,253,3,6,3,1,0,0.2,0
4542,2024-03-30,2,CUST_008,331,0.111,273,25.697671352217604,866,678.8989272077704,25.9440276660168,61.476816397790145,0,75,421,0,0,0,0,1.15,2.2,99.99,372,4,6,3,1,0,-0.42,1
4543,2024-03-30,1,CUST_058,601,0.285,282,33.318371526705,791,729.4865256467153,29.2652068753644,70.27635767187472,3,81,706,0,0,0,0,1.15,2.66,102.6,212,9,6,3,1,0,0.43,0
4544,2024-03-30,3,CUST_057,729,0.137,226,30.937607899973226,810,735.2540730431722,26.01273450544575,41.317876796402174,0,71,720,0,0,0,0,1.15,1.73,98.11,156,9,6,3,1,0,-0.79,0
4545,2024-03-30,3,CUST_095,528,0.173,221,29.304929900388363,902,741.6117051189393,28.439762710479997,64.16879728712973,2,76,652,0,0,0,0,1.15,2.79,104.58,225,9,6,3,1,0,-0.31,0
4546,2024-03-30,1,CUST_061,964,0.117,276,33.47343985107176,667,711.216120739124,34.77778092821049,47.86941209140406,2,84,792,0,0,0,0,1.15,2.14,97.19,317,4,6,3,1,0,0.34,0
4547,2024-03-30,1,CUST_079,757,0.124,260,21.05349756008085,529,693.9525754064989,28.186466907294495,58.22883288813299,2,83,494,0,0,0,0,1.15,3.26,109.18,398,9,6,3,1,0,0.03,0
4548,2024-03-30,3,CUST_043,226,0.236,228,36.8258834843436,1010,734.7948893875682,29.142768878978096,42.56528682014042,4,84,457,0,0,0,0,1.15,1.51,98.3,422,7,6,3,1,0,-0.8,0
4549,2024-03-30,3,CUST_060,511,0.278,227,19.81633537691973,960,698.3171648557912,33.55880903193022,61.80809101497797,0,73,481,0,0,0,0,1.15,2.84,98.97,349,8,6,3,1,0,0.61,0
4550,2024-03-30,2,CUST_078,802,0.12,201,21.15261237185178,787,676.813602502216,28.075080442150792,43.80384479216157,0,77,758,0,0,0,0,1.15,2.51,104.91,457,7,6,3,1,0,0.06,0
4551,2024-03-31,2,CUST_100,688,0.298,240,34.28659789190001,976,667.9852739413217,28.953725698991615,75.11625609387339,2,76,746,0,0,0,0,1.15,2.04,109.68,421,9,0,3,1,0,-0.74,0
4552,2024-03-31,1,CUST_030,570,0.108,265,31.550228066197477,547,742.3101224939438,33.297641483058044,77.88288970074042,0,81,647,0,0,0,0,1.15,3.04,98.69,437,9,0,3,1,0,0.44,0
4553,2024-03-31,2,CUST_067,708,0.181,239,29.65607458071498,620,735.716587223532,29.902231196554002,60.850563708352325,2,72,668,0,0,0,0,1.15,3.14,107.07,118,7,0,3,1,0,-0.75,0
4554,2024-03-31,2,CUST_087,660,0.126,233,15.874961882381198,781,693.0732860498744,33.515088332827276,47.75153886794137,2,89,625,0,0,0,0,1.15,3.48,100.09,471,5,0,3,1,0,-0.26,1
4555,2024-03-31,1,CUST_067,599,0.294,292,35.46418425876067,561,667.1746421972038,31.801845457823497,73.07151001871708,4,88,445,0,0,0,0,1.15,3.41,100.31,111,3,0,3,1,0,0.22,0
4556,2024-03-31,3,CUST_007,843,0.213,226,25.835450093377354,801,653.2983410309263,25.73788833973182,73.19979576225141,2,91,425,0,0,0,0,1.15,2.49,108.61,374,9,0,3,1,0,0.07,0
4557,2024-03-31,1,CUST_063,361,0.262,237,17.64542264565045,907,704.1844872879622,30.680502309694283,48.865385714517686,3,93,656,0,0,0,0,1.15,1.72,102.82,477,9,0,3,1,0,0.3,0
4558,2024-03-31,3,CUST_031,153,0.112,213,22.345689552059014,895,716.5102516229667,33.310616179942535,74.43200580261643,2,87,785,0,0,0,0,1.15,1.61,101.32,107,6,0,3,1,0,0.3,0
4559,2024-03-31,1,CUST_094,520,0.24,286,15.3509146939532,979,739.4420644259847,27.28426107247247,50.12691792664441,0,94,666,0,0,0,0,1.15,2.81,101.89,393,7,0,3,1,0,-0.23,0
4560,2024-03-31,3,CUST_067,951,0.218,205,25.763004310785455,545,695.340633841377,34.89307356447171,56.899651986998514,2,90,594,0,0,1,5,1.15,2.18,104.78,250,10,0,3,1,0,-0.67,0
4561,2024-04-01,2,CUST_048,664,0.186,284,29.001501243890132,657,650.1579856671667,28.23217476741997,60.41259029867854,2,82,495,1,16,0,0,1.15,2.58,107.01,371,5,1,4,2,0,0.18,0
4562,2024-04-01,3,CUST_088,754,0.183,240,21.192479267575713,593,689.0610037105575,34.029240175783805,41.91369788533136,3,77,672,0,0,0,0,1.15,3.05,95.49,317,6,1,4,2,0,0.67,0
4563,2024-04-01,1,CUST_058,222,0.209,214,39.57861702335665,888,698.4491244901116,31.494542955979803,76.6763839311738,4,88,590,0,0,0,0,1.15,2.84,101.13,388,5,1,4,2,0,-0.06,0
4564,2024-04-01,1,CUST_075,557,0.241,211,20.79683652741152,511,744.9773168430718,27.205801811832565,43.69145805792344,4,91,626,0,0,0,0,1.15,3.18,102.59,410,7,1,4,2,0,-0.75,0
4565,2024-04-01,1,CUST_035,601,0.234,251,26.06455131791631,839,743.9299591608776,27.37574500994782,70.18210436322217,3,75,567,0,0,0,0,1.15,1.66,108.27,287,10,1,4,2,0,0.11,0
4566,2024-04-01,2,CUST_090,498,0.282,295,20.974299103725112,1026,676.4815284951281,25.205176650806727,48.34941603052579,0,88,574,1,12,0,0,1.15,1.7,100.76,241,7,1,4,2,0,0.51,0
4567,2024-04-01,3,CUST_026,912,0.164,255,36.64033356940588,650,714.4098785319476,25.342878936035905,63.508395987433225,1,76,770,0,0,0,0,1.15,2.55,99.61,397,6,1,4,2,0,0.51,0
4568,2024-04-01,3,CUST_090,978,0.102,265,31.63881540538405,754,694.5013012366991,25.999807141725103,47.567412110097365,2,100,407,0,0,1,3,1.15,2.14,107.16,323,10,1,4,2,0,-0.32,0
4569,2024-04-01,2,CUST_024,281,0.174,239,18.057927330621535,742,709.1965786880505,26.828380665361216,73.51507394066519,0,84,647,0,0,0,0,1.15,3.41,108.37,402,4,1,4,2,0,1,0
4570,2024-04-01,3,CUST_046,776,0.125,200,30.027662284536635,741,744.8199040133084,25.587579841596412,68.19207267836894,4,71,642,0,0,0,0,1.15,2.01,98.26,119,9,1,4,2,0,0.58,0
4571,2024-04-02,2,CUST_018,961,0.183,245,21.011131808498398,970,697.2100919989422,27.650642337771515,55.192896616405235,2,93,626,0,0,0,0,1.15,3.41,101.64,135,4,2,4,2,0,-0.63,0
4572,2024-04-02,1,CUST_064,249,0.243,234,18.571333864795488,562,706.3483081142518,30.07848505042721,60.69804948213214,4,85,734,0,0,0,0,1.15,1.97,103.7,369,7,2,4,2,0,0.89,0
4573,2024-04-02,1,CUST_046,224,0.159,200,23.216616879732733,790,732.7958581949456,29.13647743965853,64.77727443147629,0,81,680,0,0,0,0,1.15,3.38,102.58,492,9,2,4,2,0,0.17,0
4574,2024-04-02,3,CUST_077,856,0.174,262,19.923695178863575,709,690.1556975192333,26.33778705092596,69.32429789332153,1,89,549,0,0,0,0,1.15,2.57,98.96,405,5,2,4,2,0,-0.1,0
4575,2024-04-02,2,CUST_041,133,0.156,267,31.355047421451268,507,707.8933738360666,26.16218035513333,46.137064373162055,2,86,458,0,0,0,0,1.15,2.49,100.79,423,7,2,4,2,0,-0.26,0
4576,2024-04-02,3,CUST_034,120,0.117,211,24.721807896842137,769,661.3465315499031,26.845974034711272,62.875521782156895,4,89,444,0,0,0,0,1.15,2.71,95.39,485,7,2,4,2,0,-0.48,0
4577,2024-04-02,1,CUST_059,289,0.286,253,35.90745476582627,634,670.7496148754996,29.058754944886374,73.1527019819103,3,98,644,0,0,0,0,1.15,2.85,108.68,124,4,2,4,2,0,0.99,0
4578,2024-04-02,3,CUST_006,134,0.177,288,23.25501630593496,822,661.5197271397126,30.334589614185305,53.3087051055841,0,97,456,1,16,1,3,1.15,3.3,97.07,423,6,2,4,2,0,0.15,0
4579,2024-04-02,2,CUST_037,559,0.228,226,31.599217975269053,987,736.6517262630889,28.25444384761961,69.73500013699271,2,82,520,0,0,0,0,1.15,2.9,108.32,461,5,2,4,2,0,0.04,0
4580,2024-04-02,1,CUST_012,51,0.291,239,34.70413729452582,778,732.4140719058976,28.122668172601273,43.66555948739817,4,95,592,0,0,1,5,1.15,3.07,95.07,124,8,2,4,2,0,-0.81,0
4581,2024-04-03,3,CUST_044,60,0.278,237,23.047040760168116,1017,720.8475140775146,30.592909933172233,64.04557532800308,0,94,619,1,11,1,2,1.15,3.24,107.57,466,6,3,4,2,0,-0.73,0
4582,2024-04-03,3,CUST_056,424,0.106,213,34.41043700570485,1069,677.1119034847133,34.84260489654041,65.27697144701193,1,77,721,0,0,0,0,1.15,2.39,101.42,444,5,3,4,2,0,-0.15,0
4583,2024-04-03,1,CUST_060,305,0.16,277,29.044463713883474,1041,673.8371650608767,33.370081243391844,62.71008718959132,4,73,486,0,0,0,0,1.15,2.65,102.35,115,9,3,4,2,0,-0.3,0
4584,2024-04-03,2,CUST_088,989,0.289,251,39.49633045837328,938,699.0227727652851,34.74758893106614,54.757580058999324,0,89,431,0,0,0,0,1.15,3.47,95.78,484,6,3,4,2,0,0.04,0
4585,2024-04-03,3,CUST_048,428,0.162,228,23.76144580446263,797,675.2027202320356,27.788948261364013,53.87978820591985,0,79,792,1,10,0,0,1.15,2.68,106.99,112,7,3,4,2,0,0.8,0
4586,2024-04-03,3,CUST_074,715,0.271,241,26.690645714239512,1019,743.9312261574228,32.585347814055154,55.86363479258206,2,91,557,0,0,0,0,1.15,2.87,99.83,336,7,3,4,2,0,-0.15,0
4587,2024-04-03,3,CUST_075,241,0.102,204,20.13715517440082,1093,666.952131812102,28.73745505497057,52.9070384488048,4,89,773,1,7,0,0,1.15,2.1,107.33,428,4,3,4,2,0,-0.24,0
4588,2024-04-03,1,CUST_086,982,0.235,211,36.5703351370651,997,669.5509125589306,30.188620153195437,71.2901520468101,4,84,739,0,0,0,0,1.15,2.82,98.55,400,3,3,4,2,0,0.53,0
4589,2024-04-03,1,CUST_100,835,0.107,299,30.54466011413519,989,652.4553810030532,31.97214531175493,49.26976471020721,0,97,759,1,19,0,0,1.15,1.91,106.85,204,3,3,4,2,0,0.39,0
4590,2024-04-03,2,CUST_022,18,0.15,247,18.321270323476245,537,677.9453689995518,26.17842708501919,67.59609180022082,3,97,697,0,0,1,1,1.15,3.25,106.04,353,7,3,4,2,0,0.57,0
4591,2024-04-04,3,CUST_038,187,0.192,253,29.116714707479417,771,673.1591579968572,32.29582064975563,71.57284877472262,3,75,474,0,0,0,0,1.15,3.31,98.09,341,6,4,4,2,0,0.4,0
4592,2024-04-04,1,CUST_029,529,0.14,202,36.447428844683756,824,725.3048725988141,33.325230626141845,44.91294403725158,0,81,622,0,0,1,1,1.15,1.72,104.5,221,10,4,4,2,0,-0.02,0
4593,2024-04-04,3,CUST_046,761,0.29,225,18.105198380329487,670,721.4344606613871,31.987345575207968,57.44436941312124,0,83,532,1,8,0,0,1.15,2.82,109.89,249,6,4,4,2,0,-0.75,0
4594,2024-04-04,3,CUST_043,458,0.278,273,15.556705794581264,753,711.2355227308675,26.93036408018778,58.88167778950023,3,74,470,0,0,0,0,1.15,1.67,104.31,114,9,4,4,2,0,-0.51,0
4595,2024-04-04,3,CUST_049,537,0.171,252,31.207943779726968,937,744.0395109164851,28.163186435512685,76.86132571996077,4,80,427,0,0,0,0,1.15,1.58,96.67,482,9,4,4,2,0,0.15,0
4596,2024-04-04,2,CUST_065,215,0.137,299,32.66148923916775,1067,661.9017642309603,25.11146418136051,47.42104150028392,2,92,774,0,0,0,0,1.15,2.53,98,314,3,4,4,2,0,-0.31,0
4597,2024-04-04,1,CUST_047,934,0.215,264,32.41415118100592,905,660.1988312952597,34.730749502181695,63.3336518394379,3,89,698,0,0,0,0,1.15,2.32,98.1,214,5,4,4,2,0,0.72,0
